"Step","northern-sky-16516 - val_bleu_20rolling","northern-sky-16516 - val_bleu_20rolling__MIN","northern-sky-16516 - val_bleu_20rolling__MAX"
"5917","0.29627886053504904","0.29627886053504904","0.29627886053504904"
"5938","0.3172254836981606","0.3172254836981606","0.3172254836981606"
"5949","0.3206559609172898","0.3206559609172898","0.3206559609172898"
"5960","0.34296826940430786","0.34296826940430786","0.34296826940430786"
"5971","0.3500415583354003","0.3500415583354003","0.3500415583354003"
"5982","0.3620467014235276","0.3620467014235276","0.3620467014235276"
"5993","0.37197644234946853","0.37197644234946853","0.37197644234946853"
"6004","0.35831544894343287","0.35831544894343287","0.35831544894343287"
"6025","0.3670992162621822","0.3670992162621822","0.3670992162621822"
"6036","0.35654129962982584","0.35654129962982584","0.35654129962982584"
"6047","0.36434398972894816","0.36434398972894816","0.36434398972894816"
"6058","0.3417607372749679","0.3417607372749679","0.3417607372749679"
"6069","0.35225775269961873","0.35225775269961873","0.35225775269961873"
"6080","0.36125909554634855","0.36125909554634855","0.36125909554634855"
"6091","0.33871148228051096","0.33871148228051096","0.33871148228051096"
"6102","0.32434020987477713","0.32434020987477713","0.32434020987477713"
"6113","0.3170741877373725","0.3170741877373725","0.3170741877373725"
"6134","0.3045460506368017","0.3045460506368017","0.3045460506368017"
"6145","0.3145106846058294","0.3145106846058294","0.3145106846058294"
"6156","0.3205198272283878","0.3205198272283878","0.3205198272283878"
"6177","0.3158855595695186","0.3158855595695186","0.3158855595695186"
"6188","0.3054692066053322","0.3054692066053322","0.3054692066053322"
"6199","0.3273834194405905","0.3273834194405905","0.3273834194405905"
"6220","0.3029772475911923","0.3029772475911923","0.3029772475911923"
"6241","0.3136377973714053","0.3136377973714053","0.3136377973714053"
"6252","0.2994036167138719","0.2994036167138719","0.2994036167138719"
"6263","0.3076894031463458","0.3076894031463458","0.3076894031463458"
"6274","0.32136548618557387","0.32136548618557387","0.32136548618557387"
"6285","0.31496174687175166","0.31496174687175166","0.31496174687175166"
"6296","0.32309668734798513","0.32309668734798513","0.32309668734798513"
"6307","0.3223851222350625","0.3223851222350625","0.3223851222350625"
"6318","0.3106464158760517","0.3106464158760517","0.3106464158760517"
"6339","0.3140171907269463","0.3140171907269463","0.3140171907269463"
"6350","0.3119729324122209","0.3119729324122209","0.3119729324122209"
"6361","0.33248520782128216","0.33248520782128216","0.33248520782128216"
"6372","0.34160224136756484","0.34160224136756484","0.34160224136756484"
"6383","0.3445946766834828","0.3445946766834828","0.3445946766834828"
"6394","0.35864782438313675","0.35864782438313675","0.35864782438313675"
"6405","0.3646968786734718","0.3646968786734718","0.3646968786734718"
"6416","0.3536992375897385","0.3536992375897385","0.3536992375897385"
"6427","0.3500963685993162","0.3500963685993162","0.3500963685993162"
"6448","0.34052504493610064","0.34052504493610064","0.34052504493610064"
"6459","0.3210786337403105","0.3210786337403105","0.3210786337403105"
"6470","0.3555352431258717","0.3555352431258717","0.3555352431258717"
"6481","0.3404187970068457","0.3404187970068457","0.3404187970068457"
"6492","0.33841227550024106","0.33841227550024106","0.33841227550024106"
"6503","0.3281687290070816","0.3281687290070816","0.3281687290070816"
"6514","0.3397610042266162","0.3397610042266162","0.3397610042266162"
"6525","0.3311953478307941","0.3311953478307941","0.3311953478307941"
"6536","0.3256609293852149","0.3256609293852149","0.3256609293852149"
"6547","0.32548488878285503","0.32548488878285503","0.32548488878285503"
"6558","0.3343618970092454","0.3343618970092454","0.3343618970092454"
"6569","0.33890421746421995","0.33890421746421995","0.33890421746421995"
"6590","0.335813696522993","0.335813696522993","0.335813696522993"
"6601","0.3223838316102546","0.3223838316102546","0.3223838316102546"
"6622","0.30216117049817626","0.30216117049817626","0.30216117049817626"
"6643","0.2989538288519557","0.2989538288519557","0.2989538288519557"
"6674","0.3226101587452522","0.3226101587452522","0.3226101587452522"
"6685","0.30789194316034224","0.30789194316034224","0.30789194316034224"
"6696","0.3108462021505351","0.3108462021505351","0.3108462021505351"
"6707","0.32158479315226707","0.32158479315226707","0.32158479315226707"
"6718","0.33996100952128544","0.33996100952128544","0.33996100952128544"
"6749","0.3420000007538784","0.3420000007538784","0.3420000007538784"
"6760","0.32195921175785697","0.32195921175785697","0.32195921175785697"
"6771","0.324523903955647","0.324523903955647","0.324523903955647"
"6782","0.3233681385032252","0.3233681385032252","0.3233681385032252"
"6813","0.3329108853755363","0.3329108853755363","0.3329108853755363"
"6824","0.303369665627553","0.303369665627553","0.303369665627553"
"6835","0.308051976055561","0.308051976055561","0.308051976055561"
"6846","0.30724978269994696","0.30724978269994696","0.30724978269994696"
"6857","0.30316782275492715","0.30316782275492715","0.30316782275492715"
"6898","0.30306761710930796","0.30306761710930796","0.30306761710930796"
"6909","0.28755258831377917","0.28755258831377917","0.28755258831377917"
"6920","0.3124486590950412","0.3124486590950412","0.3124486590950412"
"6941","0.3003005152976824","0.3003005152976824","0.3003005152976824"
"6952","0.3038911129720246","0.3038911129720246","0.3038911129720246"
"6963","0.3229656744342864","0.3229656744342864","0.3229656744342864"
"6974","0.3065529009492039","0.3065529009492039","0.3065529009492039"
"6985","0.3072697021705481","0.3072697021705481","0.3072697021705481"
"6996","0.3032697852998609","0.3032697852998609","0.3032697852998609"
"7007","0.3053105867955194","0.3053105867955194","0.3053105867955194"
"7028","0.32261380213263713","0.32261380213263713","0.32261380213263713"
"7039","0.3154857654753738","0.3154857654753738","0.3154857654753738"
"7060","0.3137263590516165","0.3137263590516165","0.3137263590516165"
"7071","0.32554700898016736","0.32554700898016736","0.32554700898016736"
"7092","0.32790835247701944","0.32790835247701944","0.32790835247701944"
"7103","0.3290892256327693","0.3290892256327693","0.3290892256327693"
"7144","0.33624420603042987","0.33624420603042987","0.33624420603042987"
"7155","0.3345091035978794","0.3345091035978794","0.3345091035978794"
"7166","0.3407131026225799","0.3407131026225799","0.3407131026225799"
"7177","0.3416848602515817","0.3416848602515817","0.3416848602515817"
"7188","0.3501281880022825","0.3501281880022825","0.3501281880022825"
"7209","0.3610005805662828","0.3610005805662828","0.3610005805662828"
"7220","0.33808277789447544","0.33808277789447544","0.33808277789447544"
"7231","0.33825070467617685","0.33825070467617685","0.33825070467617685"
"7242","0.3307780789739882","0.3307780789739882","0.3307780789739882"
"7253","0.30998962120451445","0.30998962120451445","0.30998962120451445"
"7264","0.30851227503584694","0.30851227503584694","0.30851227503584694"
"7285","0.3218768115563652","0.3218768115563652","0.3218768115563652"
"7306","0.3376097635654363","0.3376097635654363","0.3376097635654363"
"7317","0.3229620690360863","0.3229620690360863","0.3229620690360863"
"7328","0.29597921168366065","0.29597921168366065","0.29597921168366065"
"7339","0.3051079120087979","0.3051079120087979","0.3051079120087979"
"7350","0.29501355140708513","0.29501355140708513","0.29501355140708513"
"7361","0.28415102573953593","0.28415102573953593","0.28415102573953593"
"7382","0.2735630375069525","0.2735630375069525","0.2735630375069525"
"7393","0.25808301091545316","0.25808301091545316","0.25808301091545316"
"7404","0.2621084521152256","0.2621084521152256","0.2621084521152256"
"7415","0.2711963785570792","0.2711963785570792","0.2711963785570792"
"7436","0.2779631272784413","0.2779631272784413","0.2779631272784413"
"7447","0.27232787205598397","0.27232787205598397","0.27232787205598397"
"7458","0.26014138129398756","0.26014138129398756","0.26014138129398756"
"7469","0.2535682758976962","0.2535682758976962","0.2535682758976962"
"7480","0.26680907502602824","0.26680907502602824","0.26680907502602824"
"7491","0.25802096837938365","0.25802096837938365","0.25802096837938365"
"7502","0.26241979267413307","0.26241979267413307","0.26241979267413307"
"7513","0.28161323810538813","0.28161323810538813","0.28161323810538813"
"7524","0.2821362713146464","0.2821362713146464","0.2821362713146464"
"7545","0.2767771526283907","0.2767771526283907","0.2767771526283907"
"7556","0.2649589408949693","0.2649589408949693","0.2649589408949693"
"7567","0.26845148114928724","0.26845148114928724","0.26845148114928724"
"7578","0.2560542482587563","0.2560542482587563","0.2560542482587563"
"7589","0.25298364825026065","0.25298364825026065","0.25298364825026065"
"7600","0.25342203901395816","0.25342203901395816","0.25342203901395816"
"7611","0.2667083558573303","0.2667083558573303","0.2667083558573303"
"7622","0.2749219996454865","0.2749219996454865","0.2749219996454865"
"7633","0.27328798793083303","0.27328798793083303","0.27328798793083303"
"7654","0.26783565599198994","0.26783565599198994","0.26783565599198994"
"7665","0.2874894808131213","0.2874894808131213","0.2874894808131213"
"7676","0.2745718514501734","0.2745718514501734","0.2745718514501734"
"7697","0.28046997203229124","0.28046997203229124","0.28046997203229124"
"7708","0.2722314387745053","0.2722314387745053","0.2722314387745053"
"7719","0.2708976751596407","0.2708976751596407","0.2708976751596407"
"7740","0.26295552448803067","0.26295552448803067","0.26295552448803067"
"7751","0.27396295592784226","0.27396295592784226","0.27396295592784226"
"7772","0.28107315373679154","0.28107315373679154","0.28107315373679154"
"7793","0.26539924757680655","0.26539924757680655","0.26539924757680655"
"7804","0.2594365167286734","0.2594365167286734","0.2594365167286734"
"7815","0.25758773390491846","0.25758773390491846","0.25758773390491846"
"7826","0.26697937443445374","0.26697937443445374","0.26697937443445374"
"7837","0.25854246568072176","0.25854246568072176","0.25854246568072176"
"7848","0.2631201388556908","0.2631201388556908","0.2631201388556908"
"7859","0.2694199072626018","0.2694199072626018","0.2694199072626018"
"7870","0.2778466230931319","0.2778466230931319","0.2778466230931319"
"7881","0.2677311458476466","0.2677311458476466","0.2677311458476466"
"7892","0.26494629071573333","0.26494629071573333","0.26494629071573333"
"7903","0.268051834581196","0.268051834581196","0.268051834581196"
"7914","0.2628071458921052","0.2628071458921052","0.2628071458921052"
"7925","0.2276928935365678","0.2276928935365678","0.2276928935365678"
"7936","0.23505346506840827","0.23505346506840827","0.23505346506840827"
"7947","0.234752797700582","0.234752797700582","0.234752797700582"
"7958","0.23800485826730056","0.23800485826730056","0.23800485826730056"
"7989","0.23797328852391614","0.23797328852391614","0.23797328852391614"
"8000","0.2387623698846925","0.2387623698846925","0.2387623698846925"
"8011","0.22922703686885623","0.22922703686885623","0.22922703686885623"
"8022","0.22844017262872426","0.22844017262872426","0.22844017262872426"
"8033","0.22571121660690524","0.22571121660690524","0.22571121660690524"
"8044","0.24719089059565974","0.24719089059565974","0.24719089059565974"
"8055","0.25306883807434866","0.25306883807434866","0.25306883807434866"
"8066","0.24209011969687955","0.24209011969687955","0.24209011969687955"
"8077","0.26669539319768193","0.26669539319768193","0.26669539319768193"
"8088","0.27752557549022167","0.27752557549022167","0.27752557549022167"
"8099","0.2742727129696304","0.2742727129696304","0.2742727129696304"
"8110","0.2726396824333894","0.2726396824333894","0.2726396824333894"
"8121","0.2816540492527604","0.2816540492527604","0.2816540492527604"
"8132","0.2973928868234792","0.2973928868234792","0.2973928868234792"
"8143","0.3169472307112526","0.3169472307112526","0.3169472307112526"
"8164","0.3191776355589115","0.3191776355589115","0.3191776355589115"
"8175","0.34840624014757593","0.34840624014757593","0.34840624014757593"
"8186","0.34738673013861654","0.34738673013861654","0.34738673013861654"
"8197","0.36803743009868317","0.36803743009868317","0.36803743009868317"
"8208","0.3896064983732309","0.3896064983732309","0.3896064983732309"
"8219","0.38358573524244377","0.38358573524244377","0.38358573524244377"
"8230","0.3794451941766206","0.3794451941766206","0.3794451941766206"
"8241","0.3852819186541818","0.3852819186541818","0.3852819186541818"
"8252","0.3830352185578858","0.3830352185578858","0.3830352185578858"
"8283","0.3876262594462824","0.3876262594462824","0.3876262594462824"
"8294","0.38194205191244246","0.38194205191244246","0.38194205191244246"
"8325","0.3780855027074425","0.3780855027074425","0.3780855027074425"
"8346","0.3732650326718867","0.3732650326718867","0.3732650326718867"
"8357","0.34959601971640236","0.34959601971640236","0.34959601971640236"
"8368","0.33357937380895","0.33357937380895","0.33357937380895"
"8379","0.3373716696787879","0.3373716696787879","0.3373716696787879"
"8400","0.337637582324464","0.337637582324464","0.337637582324464"
"8411","0.32165467000231623","0.32165467000231623","0.32165467000231623"
"8422","0.3058133302164276","0.3058133302164276","0.3058133302164276"
"8433","0.2964420271218983","0.2964420271218983","0.2964420271218983"
"8454","0.30579200027352105","0.30579200027352105","0.30579200027352105"
"8465","0.29658939621018754","0.29658939621018754","0.29658939621018754"
"8476","0.2819046632523456","0.2819046632523456","0.2819046632523456"
"8497","0.2556380601175201","0.2556380601175201","0.2556380601175201"
"8508","0.23947248587182532","0.23947248587182532","0.23947248587182532"
"8519","0.24557763557087278","0.24557763557087278","0.24557763557087278"
"8530","0.24236660718519995","0.24236660718519995","0.24236660718519995"
"8551","0.24133838676702077","0.24133838676702077","0.24133838676702077"
"8562","0.24229183132196436","0.24229183132196436","0.24229183132196436"
"8583","0.2421934365846362","0.2421934365846362","0.2421934365846362"
"8594","0.24596594801478228","0.24596594801478228","0.24596594801478228"
"8615","0.24803823580124937","0.24803823580124937","0.24803823580124937"
"8636","0.260732765205141","0.260732765205141","0.260732765205141"
"8647","0.2597800667901296","0.2597800667901296","0.2597800667901296"
"8658","0.2729128784168815","0.2729128784168815","0.2729128784168815"
"8669","0.2818527487377379","0.2818527487377379","0.2818527487377379"
"8680","0.286868266307185","0.286868266307185","0.286868266307185"
"8691","0.2965429690106474","0.2965429690106474","0.2965429690106474"
"8702","0.3121840492715296","0.3121840492715296","0.3121840492715296"
"8723","0.2990564183372022","0.2990564183372022","0.2990564183372022"
"8734","0.30167627687512566","0.30167627687512566","0.30167627687512566"
"8745","0.28487192022271124","0.28487192022271124","0.28487192022271124"
"8756","0.29431530771406367","0.29431530771406367","0.29431530771406367"
"8767","0.3033426461095741","0.3033426461095741","0.3033426461095741"
"8778","0.3092636791589284","0.3092636791589284","0.3092636791589284"
"8789","0.30371325853954695","0.30371325853954695","0.30371325853954695"
"8800","0.3062593582432897","0.3062593582432897","0.3062593582432897"
"8811","0.30056471924983796","0.30056471924983796","0.30056471924983796"
"8822","0.28895375083526625","0.28895375083526625","0.28895375083526625"
"8833","0.28521546891764027","0.28521546891764027","0.28521546891764027"
"8844","0.2618306286278592","0.2618306286278592","0.2618306286278592"
"8855","0.2608266605914366","0.2608266605914366","0.2608266605914366"
"8866","0.2539414533424167","0.2539414533424167","0.2539414533424167"
"8877","0.2619383179070419","0.2619383179070419","0.2619383179070419"
"8898","0.26549399177795646","0.26549399177795646","0.26549399177795646"
"8909","0.2550772915622655","0.2550772915622655","0.2550772915622655"
"8930","0.2660405626000748","0.2660405626000748","0.2660405626000748"
"8951","0.3017959034612128","0.3017959034612128","0.3017959034612128"
"8962","0.2912115991113543","0.2912115991113543","0.2912115991113543"
"8973","0.29745474093128","0.29745474093128","0.29745474093128"
"8984","0.2852173690103689","0.2852173690103689","0.2852173690103689"
"8995","0.2850367302184313","0.2850367302184313","0.2850367302184313"
"9006","0.28552488682664096","0.28552488682664096","0.28552488682664096"
"9027","0.2753848240520312","0.2753848240520312","0.2753848240520312"
"9038","0.26002365202380173","0.26002365202380173","0.26002365202380173"
"9049","0.2733136654498648","0.2733136654498648","0.2733136654498648"
"9060","0.26757539426362476","0.26757539426362476","0.26757539426362476"
"9071","0.2773866452621412","0.2773866452621412","0.2773866452621412"
"9082","0.27473094418182537","0.27473094418182537","0.27473094418182537"
"9093","0.2840839515562066","0.2840839515562066","0.2840839515562066"
"9104","0.2820119755636283","0.2820119755636283","0.2820119755636283"
"9115","0.26947902338282337","0.26947902338282337","0.26947902338282337"
"9126","0.28073029471771965","0.28073029471771965","0.28073029471771965"
"9147","0.27108210018512297","0.27108210018512297","0.27108210018512297"
"9158","0.2763556916875723","0.2763556916875723","0.2763556916875723"
"9169","0.2834826524501447","0.2834826524501447","0.2834826524501447"
"9180","0.26324983748329317","0.26324983748329317","0.26324983748329317"
"9191","0.22104062820444395","0.22104062820444395","0.22104062820444395"
"9212","0.22283380622958057","0.22283380622958057","0.22283380622958057"
"9223","0.23443790938300788","0.23443790938300788","0.23443790938300788"
"9234","0.25192586163892944","0.25192586163892944","0.25192586163892944"
"9245","0.2623106234719363","0.2623106234719363","0.2623106234719363"
"9256","0.27894221901482547","0.27894221901482547","0.27894221901482547"
"9267","0.2831297693980422","0.2831297693980422","0.2831297693980422"
"9278","0.28714757386112416","0.28714757386112416","0.28714757386112416"
"9289","0.28952570589924337","0.28952570589924337","0.28952570589924337"
"9300","0.2899438899899328","0.2899438899899328","0.2899438899899328"
"9311","0.2851295964163528","0.2851295964163528","0.2851295964163528"
"9322","0.30145466281883343","0.30145466281883343","0.30145466281883343"
"9333","0.30366390123254144","0.30366390123254144","0.30366390123254144"
"9344","0.30976195417850305","0.30976195417850305","0.30976195417850305"
"9355","0.3147926598656023","0.3147926598656023","0.3147926598656023"
"9376","0.3140951234962942","0.3140951234962942","0.3140951234962942"
"9387","0.3201755723305364","0.3201755723305364","0.3201755723305364"
"9398","0.30673864053071054","0.30673864053071054","0.30673864053071054"
"9409","0.2931631115751995","0.2931631115751995","0.2931631115751995"
"9420","0.2863149929540829","0.2863149929540829","0.2863149929540829"
"9431","0.28558547007213647","0.28558547007213647","0.28558547007213647"
"9442","0.2846632587241094","0.2846632587241094","0.2846632587241094"
"9453","0.2702013232565753","0.2702013232565753","0.2702013232565753"
"9474","0.25683361856150033","0.25683361856150033","0.25683361856150033"
"9485","0.2445711250498079","0.2445711250498079","0.2445711250498079"
"9496","0.23236925989311538","0.23236925989311538","0.23236925989311538"
"9507","0.23963088229183913","0.23963088229183913","0.23963088229183913"
"9518","0.2412308395940135","0.2412308395940135","0.2412308395940135"
"9529","0.23728125557605415","0.23728125557605415","0.23728125557605415"
"9540","0.2446397724795486","0.2446397724795486","0.2446397724795486"
"9551","0.24244608906370027","0.24244608906370027","0.24244608906370027"
"9562","0.23830312023634398","0.23830312023634398","0.23830312023634398"
"9583","0.22838447302596906","0.22838447302596906","0.22838447302596906"
"9604","0.222555066618949","0.222555066618949","0.222555066618949"
"9635","0.24271310899323761","0.24271310899323761","0.24271310899323761"
"9646","0.225999267417907","0.225999267417907","0.225999267417907"
"9657","0.22309281606337616","0.22309281606337616","0.22309281606337616"
"9668","0.217439269204131","0.217439269204131","0.217439269204131"
"9679","0.2320013205903466","0.2320013205903466","0.2320013205903466"
"9690","0.23474636964098136","0.23474636964098136","0.23474636964098136"
"9701","0.24288249099936274","0.24288249099936274","0.24288249099936274"
"9712","0.2534151004767298","0.2534151004767298","0.2534151004767298"
"9733","0.2569567739041519","0.2569567739041519","0.2569567739041519"
"9744","0.2578428573136306","0.2578428573136306","0.2578428573136306"
"9755","0.25712467480451806","0.25712467480451806","0.25712467480451806"
"9766","0.2593249233484893","0.2593249233484893","0.2593249233484893"
"9777","0.25266898961983736","0.25266898961983736","0.25266898961983736"
"9788","0.24533639148360928","0.24533639148360928","0.24533639148360928"
"9799","0.2578698978971809","0.2578698978971809","0.2578698978971809"
"9820","0.25655711656657504","0.25655711656657504","0.25655711656657504"
"9831","0.2645904958770395","0.2645904958770395","0.2645904958770395"
"9842","0.27033016685274175","0.27033016685274175","0.27033016685274175"
"9853","0.26736967965946196","0.26736967965946196","0.26736967965946196"
"9864","0.2738123956477261","0.2738123956477261","0.2738123956477261"
"9885","0.2775237959632312","0.2775237959632312","0.2775237959632312"
"9896","0.2878893171403795","0.2878893171403795","0.2878893171403795"
"9907","0.29426154508977614","0.29426154508977614","0.29426154508977614"
"9928","0.32893952254673553","0.32893952254673553","0.32893952254673553"
"9939","0.31349389881984124","0.31349389881984124","0.31349389881984124"
"9960","0.31475046273846685","0.31475046273846685","0.31475046273846685"
"9971","0.32512103103577333","0.32512103103577333","0.32512103103577333"
"9982","0.31530565741932004","0.31530565741932004","0.31530565741932004"
"10003","0.30558812858354667","0.30558812858354667","0.30558812858354667"
"10014","0.30712733532902103","0.30712733532902103","0.30712733532902103"
"10025","0.31123233782520665","0.31123233782520665","0.31123233782520665"
"10036","0.3072132360390391","0.3072132360390391","0.3072132360390391"
"10047","0.3137736781390076","0.3137736781390076","0.3137736781390076"
"10088","0.32481008506947007","0.32481008506947007","0.32481008506947007"
"10099","0.3193053303968565","0.3193053303968565","0.3193053303968565"
"10130","0.31160201577025554","0.31160201577025554","0.31160201577025554"
"10141","0.3070800409183762","0.3070800409183762","0.3070800409183762"
"10152","0.2931935372921767","0.2931935372921767","0.2931935372921767"
"10183","0.304170491588343","0.304170491588343","0.304170491588343"
"10214","0.32198368317404163","0.32198368317404163","0.32198368317404163"
"10225","0.3074100203988893","0.3074100203988893","0.3074100203988893"
"10246","0.3167249782116141","0.3167249782116141","0.3167249782116141"
"10257","0.31279269904647894","0.31279269904647894","0.31279269904647894"
"10268","0.29669121816753685","0.29669121816753685","0.29669121816753685"
"10279","0.29468290804150665","0.29468290804150665","0.29468290804150665"
"10290","0.29111502049008525","0.29111502049008525","0.29111502049008525"
"10311","0.2772561246261168","0.2772561246261168","0.2772561246261168"
"10322","0.2730868930628803","0.2730868930628803","0.2730868930628803"
"10333","0.29669022520707755","0.29669022520707755","0.29669022520707755"
"10354","0.31337767529760613","0.31337767529760613","0.31337767529760613"
"10365","0.3171299534270232","0.3171299534270232","0.3171299534270232"
"10376","0.32402414213572855","0.32402414213572855","0.32402414213572855"
"10387","0.31977581028993557","0.31977581028993557","0.31977581028993557"
"10398","0.31194788516549893","0.31194788516549893","0.31194788516549893"
"10419","0.3131188519541225","0.3131188519541225","0.3131188519541225"
"10440","0.3245035977969596","0.3245035977969596","0.3245035977969596"
"10451","0.33197218562966724","0.33197218562966724","0.33197218562966724"
"10472","0.34830930332807725","0.34830930332807725","0.34830930332807725"
"10483","0.33853784669186227","0.33853784669186227","0.33853784669186227"
"10494","0.32216747392885087","0.32216747392885087","0.32216747392885087"
"10515","0.3124841137542543","0.3124841137542543","0.3124841137542543"
"10536","0.29808835233709075","0.29808835233709075","0.29808835233709075"
"10547","0.31260189573814195","0.31260189573814195","0.31260189573814195"
"10558","0.30878275567501356","0.30878275567501356","0.30878275567501356"
"10569","0.31560153423652987","0.31560153423652987","0.31560153423652987"
"10580","0.3187795538642091","0.3187795538642091","0.3187795538642091"
"10601","0.3126711658087169","0.3126711658087169","0.3126711658087169"
"10612","0.30794549354416256","0.30794549354416256","0.30794549354416256"
"10623","0.29710071697208074","0.29710071697208074","0.29710071697208074"
"10634","0.2783856485899936","0.2783856485899936","0.2783856485899936"
"10645","0.2875686575342705","0.2875686575342705","0.2875686575342705"
"10656","0.27482351809680494","0.27482351809680494","0.27482351809680494"
"10667","0.27687463324636935","0.27687463324636935","0.27687463324636935"
"10678","0.28189293369320195","0.28189293369320195","0.28189293369320195"
"10689","0.2711106134975117","0.2711106134975117","0.2711106134975117"
"10700","0.25854119960159777","0.25854119960159777","0.25854119960159777"
"10711","0.2581328402313693","0.2581328402313693","0.2581328402313693"
"10722","0.23964403302558124","0.23964403302558124","0.23964403302558124"
"10733","0.24798341382543856","0.24798341382543856","0.24798341382543856"
"10744","0.2611479183298097","0.2611479183298097","0.2611479183298097"
"10765","0.257169264714809","0.257169264714809","0.257169264714809"
"10776","0.25999821418189595","0.25999821418189595","0.25999821418189595"
"10807","0.23588150792331936","0.23588150792331936","0.23588150792331936"
"10818","0.22302309220620697","0.22302309220620697","0.22302309220620697"
"10829","0.23265183541721401","0.23265183541721401","0.23265183541721401"
"10840","0.2346040028119069","0.2346040028119069","0.2346040028119069"
"10851","0.23773167610990822","0.23773167610990822","0.23773167610990822"
"10862","0.25170262020031614","0.25170262020031614","0.25170262020031614"
"10873","0.24601983268231922","0.24601983268231922","0.24601983268231922"
"10884","0.263463266423776","0.263463266423776","0.263463266423776"
"10905","0.2623170768308779","0.2623170768308779","0.2623170768308779"
"10916","0.25874399816885174","0.25874399816885174","0.25874399816885174"
"10937","0.2970870121377356","0.2970870121377356","0.2970870121377356"
"10948","0.30634423980168396","0.30634423980168396","0.30634423980168396"
"10959","0.30064104261174207","0.30064104261174207","0.30064104261174207"
"10980","0.32372456305050623","0.32372456305050623","0.32372456305050623"
"10991","0.3274886557221205","0.3274886557221205","0.3274886557221205"
"11002","0.32732481909713707","0.32732481909713707","0.32732481909713707"
"11013","0.3173578079650206","0.3173578079650206","0.3173578079650206"
"11024","0.3022481831454198","0.3022481831454198","0.3022481831454198"
"11045","0.32058839556662233","0.32058839556662233","0.32058839556662233"
"11056","0.3189879057426332","0.3189879057426332","0.3189879057426332"
"11097","0.32029493441849366","0.32029493441849366","0.32029493441849366"
"11108","0.34116689511243825","0.34116689511243825","0.34116689511243825"
"11119","0.32483910045518627","0.32483910045518627","0.32483910045518627"
"11140","0.32759547110394893","0.32759547110394893","0.32759547110394893"
"11151","0.3289865176175025","0.3289865176175025","0.3289865176175025"
"11162","0.3431060346931593","0.3431060346931593","0.3431060346931593"
"11173","0.3499771188390694","0.3499771188390694","0.3499771188390694"
"11184","0.3422793252623703","0.3422793252623703","0.3422793252623703"
"11195","0.35271457804608025","0.35271457804608025","0.35271457804608025"
"11206","0.35703723758759565","0.35703723758759565","0.35703723758759565"
"11217","0.3234245216140836","0.3234245216140836","0.3234245216140836"
"11228","0.31403946475544964","0.31403946475544964","0.31403946475544964"
"11239","0.316028116405052","0.316028116405052","0.316028116405052"
"11250","0.309065259050557","0.309065259050557","0.309065259050557"
"11261","0.2978684765740414","0.2978684765740414","0.2978684765740414"
"11272","0.2967846704984507","0.2967846704984507","0.2967846704984507"
"11283","0.3122713502449927","0.3122713502449927","0.3122713502449927"
"11294","0.32249249193171503","0.32249249193171503","0.32249249193171503"
"11325","0.3313760947294","0.3313760947294","0.3313760947294"
"11336","0.32659127979979535","0.32659127979979535","0.32659127979979535"
"11347","0.32876788688266","0.32876788688266","0.32876788688266"
"11358","0.33153385208321456","0.33153385208321456","0.33153385208321456"
"11389","0.3438683333088153","0.3438683333088153","0.3438683333088153"
"11420","0.35098346046859663","0.35098346046859663","0.35098346046859663"
"11441","0.35488381768158017","0.35488381768158017","0.35488381768158017"
"11452","0.33310256103983815","0.33310256103983815","0.33310256103983815"
"11463","0.32913929580627377","0.32913929580627377","0.32913929580627377"
"11474","0.325488723959516","0.325488723959516","0.325488723959516"
"11515","0.33016974920858505","0.33016974920858505","0.33016974920858505"
"11526","0.32431223476647814","0.32431223476647814","0.32431223476647814"
"11537","0.32529510943524226","0.32529510943524226","0.32529510943524226"
"11548","0.339550859761319","0.339550859761319","0.339550859761319"
"11559","0.3333484880229657","0.3333484880229657","0.3333484880229657"
"11570","0.3154835436717445","0.3154835436717445","0.3154835436717445"
"11581","0.3083845187255636","0.3083845187255636","0.3083845187255636"
"11592","0.3320622215553345","0.3320622215553345","0.3320622215553345"
"11603","0.3244010301711617","0.3244010301711617","0.3244010301711617"
"11614","0.31698437068588714","0.31698437068588714","0.31698437068588714"
"11635","0.2992377167685848","0.2992377167685848","0.2992377167685848"
"11656","0.29715686000892305","0.29715686000892305","0.29715686000892305"
"11667","0.2963760534143226","0.2963760534143226","0.2963760534143226"
"11678","0.29138735987624975","0.29138735987624975","0.29138735987624975"
"11689","0.28928918853456353","0.28928918853456353","0.28928918853456353"
"11700","0.2770083924546496","0.2770083924546496","0.2770083924546496"
"11711","0.2850985079905679","0.2850985079905679","0.2850985079905679"
"11722","0.29857579765527015","0.29857579765527015","0.29857579765527015"
"11733","0.3043060635484549","0.3043060635484549","0.3043060635484549"
"11744","0.30018085345645273","0.30018085345645273","0.30018085345645273"
"11755","0.3098217582936367","0.3098217582936367","0.3098217582936367"
"11766","0.33327188902494076","0.33327188902494076","0.33327188902494076"
"11777","0.32812915032897977","0.32812915032897977","0.32812915032897977"
"11788","0.3085169000562923","0.3085169000562923","0.3085169000562923"
"11809","0.3159866457215522","0.3159866457215522","0.3159866457215522"
"11820","0.31842391064886905","0.31842391064886905","0.31842391064886905"
"11831","0.33167511173221764","0.33167511173221764","0.33167511173221764"
"11842","0.3339462030275012","0.3339462030275012","0.3339462030275012"
"11863","0.3460133824854024","0.3460133824854024","0.3460133824854024"
