rouge1_prec,rouge1_recc,rouge1_fm,rougel_prec,rougel_recc,rougel_fm
0.75,0.6,0.6666666666666665,0.75,0.6,0.6666666666666665
0.6111111111111112,0.7857142857142857,0.6875000000000001,0.6111111111111112,0.7857142857142857,0.6875000000000001
1.0,0.25,0.4,0.3333333333333333,0.08333333333333333,0.13333333333333333
0.8181818181818182,0.4090909090909091,0.5454545454545455,0.8181818181818182,0.4090909090909091,0.5454545454545455
0.7777777777777778,0.6086956521739131,0.6829268292682927,0.7777777777777778,0.6086956521739131,0.6829268292682927
0.4583333333333333,0.6111111111111112,0.5238095238095238,0.4583333333333333,0.6111111111111112,0.5238095238095238
0.4482758620689655,0.3939393939393939,0.41935483870967744,0.41379310344827586,0.36363636363636365,0.3870967741935484
0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693
0.2857142857142857,0.4,0.3333333333333333,0.2857142857142857,0.4,0.3333333333333333
0.8,0.36363636363636365,0.5000000000000001,0.75,0.3409090909090909,0.46875
0.7777777777777778,0.4,0.5283018867924528,0.7222222222222222,0.37142857142857144,0.490566037735849
0.8888888888888888,0.8,0.8421052631578948,0.8888888888888888,0.8,0.8421052631578948
0.5882352941176471,0.5,0.5405405405405405,0.5882352941176471,0.5,0.5405405405405405
0.5,0.22580645161290322,0.3111111111111111,0.35714285714285715,0.16129032258064516,0.2222222222222222
0.7142857142857143,0.2,0.3125,0.7142857142857143,0.2,0.3125
0.7857142857142857,0.7333333333333333,0.7586206896551724,0.7857142857142857,0.7333333333333333,0.7586206896551724
0.8,0.5714285714285714,0.6666666666666666,0.8,0.5714285714285714,0.6666666666666666
0.45454545454545453,0.2631578947368421,0.3333333333333333,0.45454545454545453,0.2631578947368421,0.3333333333333333
0.5,0.4166666666666667,0.45454545454545453,0.5,0.4166666666666667,0.45454545454545453
0.5,0.23809523809523808,0.3225806451612903,0.5,0.23809523809523808,0.3225806451612903
0.6153846153846154,0.38095238095238093,0.47058823529411764,0.6153846153846154,0.38095238095238093,0.47058823529411764
0.5,0.38095238095238093,0.4324324324324324,0.4375,0.3333333333333333,0.37837837837837834
1.0,1.0,1.0,1.0,1.0,1.0
0.47368421052631576,0.32142857142857145,0.3829787234042553,0.3684210526315789,0.25,0.2978723404255319
0.0,0.0,0.0,0.0,0.0,0.0
0.45454545454545453,0.4,0.4255319148936171,0.4090909090909091,0.36,0.3829787234042554
0.5789473684210527,0.55,0.5641025641025641,0.47368421052631576,0.45,0.46153846153846156
0.6923076923076923,0.75,0.7199999999999999,0.6923076923076923,0.75,0.7199999999999999
0.8888888888888888,0.5714285714285714,0.6956521739130435,0.8888888888888888,0.5714285714285714,0.6956521739130435
0.6666666666666666,0.5454545454545454,0.6,0.5555555555555556,0.45454545454545453,0.5
0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571
0.9090909090909091,0.7142857142857143,0.8,0.9090909090909091,0.7142857142857143,0.8
0.0,0.0,0.0,0.0,0.0,0.0
0.7692307692307693,0.7142857142857143,0.7407407407407408,0.7692307692307693,0.7142857142857143,0.7407407407407408
0.4444444444444444,0.2,0.2758620689655173,0.4444444444444444,0.2,0.2758620689655173
0.7,0.23333333333333334,0.35,0.4,0.13333333333333333,0.2
0.4,0.2608695652173913,0.31578947368421056,0.4,0.2608695652173913,0.31578947368421056
0.625,0.47619047619047616,0.5405405405405405,0.5625,0.42857142857142855,0.4864864864864864
0.8181818181818182,0.5625,0.6666666666666666,0.8181818181818182,0.5625,0.6666666666666666
0.5555555555555556,0.19230769230769232,0.28571428571428575,0.5555555555555556,0.19230769230769232,0.28571428571428575
0.35714285714285715,0.2,0.25641025641025644,0.35714285714285715,0.2,0.25641025641025644
0.9090909090909091,1.0,0.9523809523809523,0.9090909090909091,1.0,0.9523809523809523
0.4444444444444444,0.1509433962264151,0.22535211267605632,0.3888888888888889,0.1320754716981132,0.19718309859154928
0.8888888888888888,0.5714285714285714,0.6956521739130435,0.8888888888888888,0.5714285714285714,0.6956521739130435
0.375,0.375,0.375,0.375,0.375,0.375
0.5909090909090909,0.7647058823529411,0.6666666666666667,0.5909090909090909,0.7647058823529411,0.6666666666666667
0.47058823529411764,0.2962962962962963,0.3636363636363636,0.23529411764705882,0.14814814814814814,0.1818181818181818
0.5,0.3125,0.38461538461538464,0.5,0.3125,0.38461538461538464
0.8888888888888888,0.6666666666666666,0.761904761904762,0.8888888888888888,0.6666666666666666,0.761904761904762
1.0,0.32142857142857145,0.4864864864864865,1.0,0.32142857142857145,0.4864864864864865
0.4782608695652174,0.4583333333333333,0.4680851063829787,0.43478260869565216,0.4166666666666667,0.425531914893617
0.625,0.5263157894736842,0.5714285714285714,0.625,0.5263157894736842,0.5714285714285714
0.9285714285714286,0.5,0.65,0.9285714285714286,0.5,0.65
0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.4,0.5714285714285715,1.0,0.4,0.5714285714285715
0.6,0.75,0.6666666666666665,0.5333333333333333,0.6666666666666666,0.5925925925925926
0.8125,0.5652173913043478,0.6666666666666667,0.8125,0.5652173913043478,0.6666666666666667
0.37037037037037035,0.4,0.3846153846153846,0.25925925925925924,0.28,0.2692307692307692
0.6111111111111112,0.6470588235294118,0.6285714285714287,0.3888888888888889,0.4117647058823529,0.39999999999999997
0.7142857142857143,0.37037037037037035,0.4878048780487805,0.7142857142857143,0.37037037037037035,0.4878048780487805
0.9230769230769231,0.8571428571428571,0.888888888888889,0.9230769230769231,0.8571428571428571,0.888888888888889
0.6153846153846154,0.5333333333333333,0.5714285714285715,0.5384615384615384,0.4666666666666667,0.5
0.5,0.23076923076923078,0.3157894736842105,0.3888888888888889,0.1794871794871795,0.24561403508771928
0.6666666666666666,0.3,0.41379310344827586,0.5555555555555556,0.25,0.3448275862068966
0.8421052631578947,0.8888888888888888,0.8648648648648649,0.8421052631578947,0.8888888888888888,0.8648648648648649
0.6923076923076923,0.5294117647058824,0.5999999999999999,0.6923076923076923,0.5294117647058824,0.5999999999999999
0.8,0.5333333333333333,0.64,0.8,0.5333333333333333,0.64
0.6666666666666666,0.5454545454545454,0.6,0.6666666666666666,0.5454545454545454,0.6
0.9230769230769231,0.8571428571428571,0.888888888888889,0.9230769230769231,0.8571428571428571,0.888888888888889
0.5384615384615384,0.2692307692307692,0.3589743589743589,0.46153846153846156,0.23076923076923078,0.30769230769230776
0.5,0.3333333333333333,0.4,0.5,0.3333333333333333,0.4
0.5454545454545454,0.1935483870967742,0.2857142857142857,0.45454545454545453,0.16129032258064516,0.23809523809523805
0.6875,0.39285714285714285,0.5,0.625,0.35714285714285715,0.45454545454545453
0.8,0.7272727272727273,0.761904761904762,0.8,0.7272727272727273,0.761904761904762
0.29411764705882354,0.2777777777777778,0.28571428571428575,0.29411764705882354,0.2777777777777778,0.28571428571428575
1.0,1.0,1.0,1.0,1.0,1.0
0.8,0.21052631578947367,0.3333333333333333,0.4,0.10526315789473684,0.16666666666666666
0.6111111111111112,0.6875,0.6470588235294118,0.6111111111111112,0.6875,0.6470588235294118
0.6111111111111112,0.3793103448275862,0.46808510638297873,0.6111111111111112,0.3793103448275862,0.46808510638297873
0.6666666666666666,0.5454545454545454,0.6,0.6666666666666666,0.5454545454545454,0.6
0.8823529411764706,0.30612244897959184,0.45454545454545453,0.8823529411764706,0.30612244897959184,0.45454545454545453
0.8333333333333334,0.38461538461538464,0.5263157894736842,0.8333333333333334,0.38461538461538464,0.5263157894736842
0.4,0.46153846153846156,0.42857142857142855,0.26666666666666666,0.3076923076923077,0.28571428571428575
0.7142857142857143,0.17857142857142858,0.2857142857142857,0.7142857142857143,0.17857142857142858,0.2857142857142857
0.5263157894736842,0.5,0.5128205128205129,0.42105263157894735,0.4,0.41025641025641024
0.5833333333333334,0.35,0.4375,0.5,0.3,0.37499999999999994
0.21739130434782608,0.23809523809523808,0.22727272727272724,0.21739130434782608,0.23809523809523808,0.22727272727272724
0.875,0.35,0.4999999999999999,0.875,0.35,0.4999999999999999
0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333
0.3125,0.18518518518518517,0.2325581395348837,0.3125,0.18518518518518517,0.2325581395348837
0.39285714285714285,0.4583333333333333,0.4230769230769231,0.35714285714285715,0.4166666666666667,0.3846153846153846
0.8125,0.40625,0.5416666666666666,0.8125,0.40625,0.5416666666666666
0.8181818181818182,0.28125,0.41860465116279066,0.8181818181818182,0.28125,0.41860465116279066
0.75,0.6428571428571429,0.6923076923076924,0.6666666666666666,0.5714285714285714,0.6153846153846153
0.3,0.3333333333333333,0.3157894736842105,0.3,0.3333333333333333,0.3157894736842105
0.9,0.9,0.9,0.9,0.9,0.9
0.8,0.4444444444444444,0.5714285714285714,0.8,0.4444444444444444,0.5714285714285714
0.7777777777777778,0.875,0.823529411764706,0.7777777777777778,0.875,0.823529411764706
0.75,0.1875,0.3,0.75,0.1875,0.3
0.5294117647058824,0.4090909090909091,0.46153846153846156,0.5294117647058824,0.4090909090909091,0.46153846153846156
0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
0.7857142857142857,0.3793103448275862,0.5116279069767441,0.7142857142857143,0.3448275862068966,0.46511627906976755
0.6153846153846154,0.6153846153846154,0.6153846153846154,0.5384615384615384,0.5384615384615384,0.5384615384615384
0.875,0.4375,0.5833333333333334,0.875,0.4375,0.5833333333333334
0.7777777777777778,0.5384615384615384,0.6363636363636364,0.7777777777777778,0.5384615384615384,0.6363636363636364
0.4,0.3076923076923077,0.34782608695652173,0.4,0.3076923076923077,0.34782608695652173
0.75,0.5454545454545454,0.631578947368421,0.5,0.36363636363636365,0.4210526315789474
0.5,0.28,0.358974358974359,0.5,0.28,0.358974358974359
0.625,0.38461538461538464,0.4761904761904762,0.5,0.3076923076923077,0.380952380952381
0.6,0.3,0.4,0.6,0.3,0.4
0.5,0.5,0.5,0.5,0.5,0.5
0.5789473684210527,0.6470588235294118,0.6111111111111113,0.5789473684210527,0.6470588235294118,0.6111111111111113
1.0,1.0,1.0,1.0,1.0,1.0
0.5384615384615384,0.4666666666666667,0.5,0.5384615384615384,0.4666666666666667,0.5
0.6923076923076923,0.32142857142857145,0.4390243902439025,0.6923076923076923,0.32142857142857145,0.4390243902439025
0.75,0.5454545454545454,0.631578947368421,0.75,0.5454545454545454,0.631578947368421
0.8461538461538461,0.5,0.6285714285714286,0.8461538461538461,0.5,0.6285714285714286
0.47058823529411764,0.5,0.48484848484848486,0.29411764705882354,0.3125,0.30303030303030304
0.8,0.631578947368421,0.7058823529411765,0.7333333333333333,0.5789473684210527,0.6470588235294117
0.15384615384615385,0.4,0.2222222222222222,0.15384615384615385,0.4,0.2222222222222222
0.8823529411764706,0.5555555555555556,0.6818181818181819,0.7058823529411765,0.4444444444444444,0.5454545454545455
0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
0.9166666666666666,0.7333333333333333,0.8148148148148148,0.9166666666666666,0.7333333333333333,0.8148148148148148
0.9230769230769231,0.42857142857142855,0.5853658536585366,0.8461538461538461,0.39285714285714285,0.5365853658536585
1.0,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666
0.6923076923076923,0.75,0.7199999999999999,0.6923076923076923,0.75,0.7199999999999999
0.42857142857142855,0.5,0.4615384615384615,0.42857142857142855,0.5,0.4615384615384615
0.7,0.7,0.7,0.7,0.7,0.7
0.9230769230769231,0.8571428571428571,0.888888888888889,0.9230769230769231,0.8571428571428571,0.888888888888889
0.6923076923076923,0.9,0.7826086956521738,0.6923076923076923,0.9,0.7826086956521738
0.5428571428571428,0.6785714285714286,0.603174603174603,0.42857142857142855,0.5357142857142857,0.47619047619047616
0.7777777777777778,0.5833333333333334,0.6666666666666666,0.7777777777777778,0.5833333333333334,0.6666666666666666
0.6111111111111112,0.39285714285714285,0.4782608695652174,0.5,0.32142857142857145,0.391304347826087
1.0,0.5,0.6666666666666666,0.8571428571428571,0.42857142857142855,0.5714285714285714
0.6666666666666666,0.3,0.41379310344827586,0.6666666666666666,0.3,0.41379310344827586
0.8888888888888888,0.5714285714285714,0.6956521739130435,0.8888888888888888,0.5714285714285714,0.6956521739130435
0.7333333333333333,0.4583333333333333,0.5641025641025641,0.5333333333333333,0.3333333333333333,0.4102564102564102
1.0,0.6666666666666666,0.8,1.0,0.6666666666666666,0.8
0.46153846153846156,0.8571428571428571,0.6,0.46153846153846156,0.8571428571428571,0.6
0.38461538461538464,0.4166666666666667,0.4,0.38461538461538464,0.4166666666666667,0.4
0.95,0.5757575757575758,0.7169811320754716,0.85,0.5151515151515151,0.6415094339622641
0.8333333333333334,0.38461538461538464,0.5263157894736842,0.8333333333333334,0.38461538461538464,0.5263157894736842
0.35,0.3684210526315789,0.358974358974359,0.25,0.2631578947368421,0.25641025641025644
1.0,0.47058823529411764,0.6399999999999999,1.0,0.47058823529411764,0.6399999999999999
0.6923076923076923,0.75,0.7199999999999999,0.6153846153846154,0.6666666666666666,0.64
0.2222222222222222,0.16666666666666666,0.1904761904761905,0.2222222222222222,0.16666666666666666,0.1904761904761905
0.8888888888888888,0.5,0.64,0.8888888888888888,0.5,0.64
0.375,0.2727272727272727,0.3157894736842105,0.375,0.2727272727272727,0.3157894736842105
0.5333333333333333,0.5714285714285714,0.5517241379310344,0.4666666666666667,0.5,0.4827586206896552
0.7333333333333333,0.7857142857142857,0.7586206896551724,0.7333333333333333,0.7857142857142857,0.7586206896551724
0.6,0.2608695652173913,0.36363636363636365,0.6,0.2608695652173913,0.36363636363636365
0.8461538461538461,0.39285714285714285,0.5365853658536585,0.8461538461538461,0.39285714285714285,0.5365853658536585
0.5,0.5,0.5,0.5,0.5,0.5
0.6666666666666666,0.38461538461538464,0.4878048780487804,0.6666666666666666,0.38461538461538464,0.4878048780487804
0.7692307692307693,0.2857142857142857,0.41666666666666663,0.6923076923076923,0.2571428571428571,0.37499999999999994
0.7692307692307693,0.7142857142857143,0.7407407407407408,0.7692307692307693,0.7142857142857143,0.7407407407407408
0.5384615384615384,0.4666666666666667,0.5,0.5384615384615384,0.4666666666666667,0.5
0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
0.8333333333333334,0.5555555555555556,0.6666666666666667,0.8333333333333334,0.5555555555555556,0.6666666666666667
0.7692307692307693,0.8333333333333334,0.8,0.7692307692307693,0.8333333333333334,0.8
0.42857142857142855,0.6428571428571429,0.5142857142857143,0.42857142857142855,0.6428571428571429,0.5142857142857143
0.5789473684210527,0.3548387096774194,0.44000000000000006,0.47368421052631576,0.2903225806451613,0.36
0.6363636363636364,0.35,0.45161290322580644,0.6363636363636364,0.35,0.45161290322580644
1.0,0.6,0.7499999999999999,1.0,0.6,0.7499999999999999
0.7222222222222222,0.5652173913043478,0.6341463414634146,0.7222222222222222,0.5652173913043478,0.6341463414634146
0.8333333333333334,0.30303030303030304,0.4444444444444444,0.8333333333333334,0.30303030303030304,0.4444444444444444
0.5909090909090909,0.4482758620689655,0.5098039215686274,0.45454545454545453,0.3448275862068966,0.39215686274509803
0.5357142857142857,0.39473684210526316,0.45454545454545453,0.32142857142857145,0.23684210526315788,0.2727272727272727
0.5263157894736842,0.37037037037037035,0.43478260869565216,0.5263157894736842,0.37037037037037035,0.43478260869565216
0.7272727272727273,0.34782608695652173,0.4705882352941176,0.7272727272727273,0.34782608695652173,0.4705882352941176
0.6666666666666666,0.4,0.5,0.6666666666666666,0.4,0.5
0.8571428571428571,0.3076923076923077,0.45283018867924535,0.7142857142857143,0.2564102564102564,0.3773584905660377
0.46153846153846156,0.375,0.41379310344827586,0.46153846153846156,0.375,0.41379310344827586
1.0,0.2857142857142857,0.4444444444444445,1.0,0.2857142857142857,0.4444444444444445
0.7142857142857143,0.47619047619047616,0.5714285714285714,0.6428571428571429,0.42857142857142855,0.5142857142857143
0.6428571428571429,0.21428571428571427,0.32142857142857145,0.5714285714285714,0.19047619047619047,0.2857142857142857
0.9090909090909091,0.5,0.6451612903225806,0.9090909090909091,0.5,0.6451612903225806
0.7333333333333333,0.39285714285714285,0.5116279069767441,0.7333333333333333,0.39285714285714285,0.5116279069767441
0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693
0.75,0.6666666666666666,0.7058823529411765,0.75,0.6666666666666666,0.7058823529411765
0.6666666666666666,0.2857142857142857,0.4,0.5555555555555556,0.23809523809523808,0.33333333333333326
0.6666666666666666,0.46153846153846156,0.5454545454545455,0.6666666666666666,0.46153846153846156,0.5454545454545455
0.5555555555555556,0.38461538461538464,0.4545454545454546,0.5,0.34615384615384615,0.40909090909090906
1.0,0.7,0.8235294117647058,1.0,0.7,0.8235294117647058
0.7368421052631579,0.8235294117647058,0.7777777777777778,0.7368421052631579,0.8235294117647058,0.7777777777777778
0.875,0.25,0.3888888888888889,0.875,0.25,0.3888888888888889
0.5789473684210527,0.4074074074074074,0.47826086956521735,0.3684210526315789,0.25925925925925924,0.30434782608695654
0.6666666666666666,0.7692307692307693,0.7142857142857142,0.6666666666666666,0.7692307692307693,0.7142857142857142
0.6,0.24324324324324326,0.34615384615384615,0.6,0.24324324324324326,0.34615384615384615
0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286
0.75,0.5,0.6,0.75,0.5,0.6
0.6666666666666666,0.46153846153846156,0.5454545454545455,0.6666666666666666,0.46153846153846156,0.5454545454545455
0.7272727272727273,0.6666666666666666,0.6956521739130435,0.7272727272727273,0.6666666666666666,0.6956521739130435
0.5789473684210527,0.44,0.5,0.47368421052631576,0.36,0.40909090909090906
0.875,0.9333333333333333,0.9032258064516129,0.875,0.9333333333333333,0.9032258064516129
0.7,0.3181818181818182,0.4375,0.7,0.3181818181818182,0.4375
0.5714285714285714,0.75,0.6486486486486486,0.5714285714285714,0.75,0.6486486486486486
0.9,0.32142857142857145,0.4736842105263158,0.8,0.2857142857142857,0.4210526315789473
0.6666666666666666,0.46153846153846156,0.5454545454545455,0.6666666666666666,0.46153846153846156,0.5454545454545455
0.8571428571428571,0.8,0.8275862068965518,0.8571428571428571,0.8,0.8275862068965518
0.6666666666666666,0.5454545454545454,0.6,0.6666666666666666,0.5454545454545454,0.6
0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286
0.9375,0.6818181818181818,0.7894736842105263,0.6875,0.5,0.5789473684210527
0.7692307692307693,0.43478260869565216,0.5555555555555555,0.7692307692307693,0.43478260869565216,0.5555555555555555
0.6363636363636364,0.1590909090909091,0.2545454545454546,0.6363636363636364,0.1590909090909091,0.2545454545454546
0.4375,0.3181818181818182,0.3684210526315789,0.375,0.2727272727272727,0.3157894736842105
0.4666666666666667,0.3333333333333333,0.3888888888888889,0.4666666666666667,0.3333333333333333,0.3888888888888889
0.5,0.34782608695652173,0.41025641025641024,0.5,0.34782608695652173,0.41025641025641024
0.3,0.1935483870967742,0.23529411764705882,0.3,0.1935483870967742,0.23529411764705882
0.4666666666666667,0.3333333333333333,0.3888888888888889,0.4666666666666667,0.3333333333333333,0.3888888888888889
0.46153846153846156,0.1935483870967742,0.2727272727272727,0.38461538461538464,0.16129032258064516,0.22727272727272727
0.391304347826087,0.36,0.37499999999999994,0.2608695652173913,0.24,0.24999999999999994
0.391304347826087,0.4090909090909091,0.4,0.391304347826087,0.4090909090909091,0.4
0.5333333333333333,0.6153846153846154,0.5714285714285715,0.5333333333333333,0.6153846153846154,0.5714285714285715
0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231
0.9230769230769231,1.0,0.9600000000000001,0.9230769230769231,1.0,0.9600000000000001
0.9230769230769231,1.0,0.9600000000000001,0.9230769230769231,1.0,0.9600000000000001
1.0,0.8571428571428571,0.923076923076923,1.0,0.8571428571428571,0.923076923076923
0.9375,0.6818181818181818,0.7894736842105263,0.9375,0.6818181818181818,0.7894736842105263
0.5454545454545454,0.75,0.631578947368421,0.5454545454545454,0.75,0.631578947368421
0.9230769230769231,0.46153846153846156,0.6153846153846155,0.7692307692307693,0.38461538461538464,0.5128205128205128
0.9,0.5625,0.6923076923076923,0.9,0.5625,0.6923076923076923
0.0,0.0,0.0,0.0,0.0,0.0
0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453
0.5833333333333334,1.0,0.7368421052631579,0.5833333333333334,1.0,0.7368421052631579
0.7,0.4,0.509090909090909,0.7,0.4,0.509090909090909
1.0,0.631578947368421,0.7741935483870968,1.0,0.631578947368421,0.7741935483870968
1.0,1.0,1.0,1.0,1.0,1.0
0.9090909090909091,0.5555555555555556,0.6896551724137931,0.9090909090909091,0.5555555555555556,0.6896551724137931
0.9230769230769231,0.46153846153846156,0.6153846153846155,0.7692307692307693,0.38461538461538464,0.5128205128205128
0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453
0.0,0.0,0.0,0.0,0.0,0.0
0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693
0.0,0.0,0.0,0.0,0.0,0.0
0.7333333333333333,0.34375,0.4680851063829787,0.7333333333333333,0.34375,0.4680851063829787
0.0,0.0,0.0,0.0,0.0,0.0
0.8666666666666667,0.29545454545454547,0.44067796610169496,0.8666666666666667,0.29545454545454547,0.44067796610169496
0.9230769230769231,0.46153846153846156,0.6153846153846155,0.7692307692307693,0.38461538461538464,0.5128205128205128
1.0,1.0,1.0,1.0,1.0,1.0
0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353
0.9230769230769231,1.0,0.9600000000000001,0.9230769230769231,1.0,0.9600000000000001
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.6666666666666666,0.22727272727272727,0.33898305084745756,0.6,0.20454545454545456,0.30508474576271183
0.0,0.0,0.0,0.0,0.0,0.0
0.7333333333333333,0.6111111111111112,0.6666666666666666,0.7333333333333333,0.6111111111111112,0.6666666666666666
0.0,0.0,0.0,0.0,0.0,0.0
0.9230769230769231,0.46153846153846156,0.6153846153846155,0.7692307692307693,0.38461538461538464,0.5128205128205128
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.8571428571428571,0.923076923076923,1.0,0.8571428571428571,0.923076923076923
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.8571428571428571,0.923076923076923,1.0,0.8571428571428571,0.923076923076923
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9090909090909091,0.4,0.5555555555555556,0.9090909090909091,0.4,0.5555555555555556
0.9090909090909091,0.3225806451612903,0.4761904761904761,0.9090909090909091,0.3225806451612903,0.4761904761904761
0.0,0.0,0.0,0.0,0.0,0.0
0.9230769230769231,1.0,0.9600000000000001,0.9230769230769231,1.0,0.9600000000000001
0.75,0.8571428571428571,0.7999999999999999,0.6875,0.7857142857142857,0.7333333333333334
0.9230769230769231,1.0,0.9600000000000001,0.9230769230769231,1.0,0.9600000000000001
0.8125,0.20634920634920634,0.3291139240506329,0.6875,0.1746031746031746,0.27848101265822783
0.5714285714285714,0.47058823529411764,0.5161290322580646,0.2857142857142857,0.23529411764705882,0.2580645161290323
0.5882352941176471,0.9090909090909091,0.7142857142857143,0.5882352941176471,0.9090909090909091,0.7142857142857143
0.5625,0.2571428571428571,0.3529411764705882,0.5625,0.2571428571428571,0.3529411764705882
0.7,0.5384615384615384,0.608695652173913,0.7,0.5384615384615384,0.608695652173913
0.6666666666666666,0.6153846153846154,0.64,0.5833333333333334,0.5384615384615384,0.5599999999999999
0.4444444444444444,0.2,0.2758620689655173,0.4444444444444444,0.2,0.2758620689655173
0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.4,0.4000000000000001,0.4,0.4,0.4000000000000001
0.7142857142857143,0.5,0.588235294117647,0.5714285714285714,0.4,0.47058823529411764
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.1935483870967742,0.27906976744186046,0.5,0.1935483870967742,0.27906976744186046
0.7,0.2916666666666667,0.4117647058823529,0.7,0.2916666666666667,0.4117647058823529
0.6666666666666666,0.6153846153846154,0.64,0.5833333333333334,0.5384615384615384,0.5599999999999999
0.5882352941176471,0.43478260869565216,0.5,0.47058823529411764,0.34782608695652173,0.39999999999999997
0.5454545454545454,0.5454545454545454,0.5454545454545454,0.36363636363636365,0.36363636363636365,0.36363636363636365
1.0,0.32,0.48484848484848486,0.875,0.28,0.42424242424242425
0.6,0.3333333333333333,0.42857142857142855,0.4666666666666667,0.25925925925925924,0.33333333333333337
0.38095238095238093,0.3076923076923077,0.3404255319148936,0.2857142857142857,0.23076923076923078,0.25531914893617025
0.2916666666666667,0.175,0.21875,0.25,0.15,0.18749999999999997
0.6842105263157895,0.5,0.5777777777777778,0.631578947368421,0.46153846153846156,0.5333333333333333
0.3333333333333333,0.24,0.27906976744186046,0.3333333333333333,0.24,0.27906976744186046
0.3157894736842105,0.3,0.3076923076923077,0.3157894736842105,0.3,0.3076923076923077
0.5384615384615384,0.16666666666666666,0.2545454545454545,0.38461538461538464,0.11904761904761904,0.18181818181818182
0.23076923076923078,0.42857142857142855,0.3,0.23076923076923078,0.42857142857142855,0.3
0.391304347826087,0.2727272727272727,0.32142857142857145,0.30434782608695654,0.21212121212121213,0.25
0.5,0.24,0.32432432432432434,0.4166666666666667,0.2,0.2702702702702703
0.43478260869565216,0.3333333333333333,0.3773584905660377,0.43478260869565216,0.3333333333333333,0.3773584905660377
0.5,0.46153846153846156,0.48000000000000004,0.4166666666666667,0.38461538461538464,0.4
0.8571428571428571,0.75,0.7999999999999999,0.8571428571428571,0.75,0.7999999999999999
0.625,0.3125,0.4166666666666667,0.5,0.25,0.3333333333333333
0.13333333333333333,0.4,0.2,0.13333333333333333,0.4,0.2
0.4375,0.5384615384615384,0.4827586206896552,0.4375,0.5384615384615384,0.4827586206896552
0.5,0.5384615384615384,0.5185185185185186,0.5,0.5384615384615384,0.5185185185185186
0.75,0.48,0.5853658536585366,0.6875,0.44,0.5365853658536586
0.9,0.28125,0.4285714285714286,0.9,0.28125,0.4285714285714286
0.7333333333333333,0.4583333333333333,0.5641025641025641,0.6666666666666666,0.4166666666666667,0.5128205128205129
0.36,0.3333333333333333,0.34615384615384615,0.36,0.3333333333333333,0.34615384615384615
0.6842105263157895,0.5,0.5777777777777778,0.631578947368421,0.46153846153846156,0.5333333333333333
0.38095238095238093,0.3076923076923077,0.3404255319148936,0.2857142857142857,0.23076923076923078,0.25531914893617025
0.43478260869565216,0.3333333333333333,0.3773584905660377,0.43478260869565216,0.3333333333333333,0.3773584905660377
1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0
0.47368421052631576,0.3,0.3673469387755102,0.3684210526315789,0.23333333333333334,0.2857142857142857
0.7,0.22580645161290322,0.3414634146341463,0.7,0.22580645161290322,0.3414634146341463
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.225,0.3461538461538462,0.75,0.225,0.3461538461538462
0.5,0.3,0.37499999999999994,0.4444444444444444,0.26666666666666666,0.33333333333333337
0.0,0.0,0.0,0.0,0.0,0.0
0.36363636363636365,0.22857142857142856,0.2807017543859649,0.36363636363636365,0.22857142857142856,0.2807017543859649
